Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-PL-PACC-duraflex AIR-DIRT-SEPARTOR","Pipe Accessories","MHT-PL-PACC-duraflex AIR-DIRT-SEPARTOR","",""
"MHT-ME-FAM-Victaulic-EU-IPS-True Wye-No 33","Pipe Fittings","MHT-ME-FAM-Victaulic-EU-IPS-True Wye-No 33","",""
"MHT-PL-PACC-Meter-Water-MagFlow-250mm-ƒm","Pipe Accessories","MHT-PL-PACC-Meter-Water-MagFlow-250mm-ƒm","",""
"MHT-PL-PACC-Valve-Butterfly-2-Way-Belimo-F6-SHP-SY9-SY10-Non-Spring","Pipe Accessories","MHT-PL-PACC-Valve-Butterfly-2-Way-Belimo-F6-SHP-SY9-SY10-Non-Spring","",""
"MHT-PL-PACC-MagFlow-450dia-ƒm","Pipe Accessories","MHT-PL-PACC-MagFlow-450dia-ƒm","",""
"MHT-ME-MEQ-110-STD-UNIT","Mechanical Equipment","MHT-ME-MEQ-110-STD-UNIT","",""
"MHT-ME-FAM-Square Hollow Section","Structural Framing","MHT-ME-FAM-Square Hollow Section","",""
"MHT-ME-DF-Tap-25mm Turn-out","Duct Fittings","MHT-ME-DF-Takeoff-Takeoff-DN100","",""
"MHT-PL-PACC-JOINT2","Pipe Accessories","MHT-PL-PACC-JOINT2","",""
"MHT-ME-MEQ-Tank-Buffer-Masterflow-500L-5000L","Mechanical Equipment","MHT-ME-MEQ-Pump-DN2-UND","",""
"MHT-ME-MEQ-Fantech-MEQ-Adjustable-Pitch-Axial-Flow-Fans-APGV-APECGV","Mechanical Equipment","MHT-ME-MEQ-Pump-DN2000-UND","",""
"MHT-ME-FAM-Attenuator-Rectangular-Fantech-QS","Duct Accessories","MHT-ME-DF-Attenuator-Rectangular-Fantech-QS","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper- Rectangular-ƒm","Duct Accessories","MHT-ME-DF-Volume Control Damper- Rectangular-ƒm","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Arrow Air Flow Basic-ƒs","Generic Annotations","MHT-ME-FAM-Arrow Air Flow Basic-ƒs","",""
"MHT-ME-MEQ-Heat Exchanger (NT150S CDL-10)-ƒm","Mechanical Equipment","MHT-ME-MEQ-Heat Exchanger (NT150S CDL-10)-ƒm","",""
"MHT-ME-MEQ-200-190-4P-50Hz-WONDER-3ph-18.5kW","Mechanical Equipment","MHT-ME-MEQ-Pump-DN158306780-UND","",""
"MHT-ME-FAM-Pipe-Spud","Pipe Fittings","MHT-ME-FAM-Pipe-Spud","",""
"MHT-PL-PACC-MagFlow-PN16-ƒm","Pipe Accessories","MHT-PL-PACC-MagFlow-PN16-ƒm","",""
"MHT-ME-FAM-Air Terminal-Tag-ƒs","Air Terminal Tags","MHT-ME-FAM-Air Terminal-Tag-ƒs","","missing_system;missing_size;missing_shape"
"MHT-PL-PACC-Check Valve Wafer 50-600 mm Flanged-ƒm","Pipe Accessories","MHT-PL-PACC-Check Valve Wafer 50-600 mm Flanged-ƒm","",""
"MHT-PL-PACC-Victaulic-IPS-Vic-300 MasterSeal Butterfly Valve GO","Pipe Accessories","MHT-PL-PACC-Victaulic-IPS-Vic-300 MasterSeal Butterfly Valve GO","",""
"MHT-PL-PACC-Victaulic-Vic-300-HandWheel Extension","Pipe Accessories","MHT-PL-PACC-Victaulic-Vic-300-HandWheel Extension","",""
"MHT-PL-PACC-Victaulic-Vic-300-Neck Extension","Pipe Accessories","MHT-PL-PACC-Victaulic-Vic-300-Neck Extension","",""
"MHT-PL-PACC-Valve-Butterfly-2-Way-Belimo-F6-SHP-SY4-SY5-Non-Spring (1)","Pipe Accessories","MHT-PL-PACC-Valve-Butterfly-2-Way-Belimo-F6-SHP-SY4-SY5-Non-Spring (1)","",""
"MHT-ME-GM-Spatial-Rect-ƒm","Generic Models","MHT-ME-GM-Spatial-Rect-ƒm","",""
"MHT-ME-GM-Male Figure 2","Generic Models","MHT-ME-GM-Male Figure 2","",""
"MHT-ME-DF-Bund-Square-ƒm","Duct Fittings","MHT-ME-DF-Square-Press-DN25","",""
"MHT-ME-MEQ-Pumps-Grundfos-TPB00-SEEK","Mechanical Equipment","MHT-ME-MEQ-Pump-DN31-UND","",""
"MHT-ME-MEQ-Reflex-VG","Mechanical Equipment","MHT-ME-MEQ-Pump-DN60-UND","",""
"MHT-ME-MEQ-Cooling-Tower-Evapco-AT-MCSFESS","Mechanical Equipment","MHT-ME-MEQ-Pump-DN35-UND","",""
"MHT-ME-MEQ-Cooling-Tower-Evapco-AT-SCSFS","Mechanical Equipment","MHT-ME-MEQ-Pump-DN10-UND","",""
"MHT-ME-FAM-Square Hollow Section-Column1","Structural Columns","MHT-ME-FAM-Square Hollow Section-Column1","",""
"MHT-ME-FAM-Peno Rect-ƒm","Duct Accessories","MHT-ME-DF-Peno Rect-ƒm","","missing_shape;missing_fitting;missing_size"
"MHT-ME-GM-BIMINONE-ServiceLadder","Generic Models","MHT-ME-GM-BIMINONE-ServiceLadder","",""
"MHT-ME-MEQ-Pump-Inline-Circulator-Grundfos-TP000-SEEK","Mechanical Equipment","MHT-ME-MEQ-Pump-DN332444238-UND","",""
"MHT-ME-MEQ-Chemical Treatment Tank-ƒm","Mechanical Equipment","MHT-ME-MEQ-Pump-DN6-UND","",""
"MHT-ME-FAM-ƒ-Ladder-Crossover","Specialty Equipment","MHT-ME-FAM-ƒ-Ladder-Crossover","",""
"MHT-ME-FAM-Flex-Connection-Circ-ƒm","Duct Accessories","MHT-ME-DF-Flex-Connection-Circ-ƒm","","missing_shape;missing_fitting;missing_size"
"MHT-PL-PACC-PipeAccessories-ButterflyValve-CastIron-Watermark-Dura-Wafer-50-300mm","Pipe Accessories","MHT-PL-PACC-PipeAccessories-ButterflyValve-CastIron-Watermark-Dura-Wafer-50-300mm","",""
"MHT-ME-FAM-A1-CURTIN TITLE BLOCK","Title Blocks","MHT-ME-FAM-A1-CURTIN TITLE BLOCK","",""
"MHT-ME-FAM-ƒ Coversheet Titleblock A1","Title Blocks","MHT-ME-FAM-ƒ Coversheet Titleblock A1","",""
"MHT-ME-FAM-ƒ Project Splash Page","Title Blocks","MHT-ME-FAM-ƒ Project Splash Page","",""
"MHT-ME-FAM-Legend and Notes Table","Generic Annotations","MHT-ME-FAM-Legend and Notes Table","",""
