Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-PF-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-V20-30","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Tee-Lat-Reducing-Tee-Lat-No-V20-30","",""
"MHT-ME-PF-Outlet-Fitting-Nipple-A53-ERW","Pipe Fittings","MHT-PL-PFIT-Outlet-Fitting-Nipple-A53-ERW","",""
"MHT-ME-PF-Victaulic-AGS-SS-Long-Radius-Elbow-No-W410-W411","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-SS-Long-Radius-Elbow-No-W410-W411","",""
"MHT-ME-PF-Victaulic-AGS-SS-Reducer-No-W450-W451","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-SS-Reducer-No-W450-W451","",""
"MHT-ME-PF-Victaulic-AGS-SS-Tee-No-W420-W425","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-SS-Tee-No-W420-W425","",""
"MHT-ME-PF-Victaulic-FP-IGS-Welded-Outlet-No-142","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-IGS-Welded-Outlet-No-142","",""
"MHT-ME-PF-Victaulic-FP-Mechanical-T-Outlet-Style-922","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-Mechanical-T-Outlet-Style-922","",""
"MHT-ME-PF-Victaulic-IPS-Vic-Let-Strapless-Outlet-Style-923","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Vic-Let-Strapless-Outlet-Style-923","",""
"MHT-ME-PF-Victaulic-IPS-Vic-O-Well-Thermometer-Outlet-Series-924","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-Vic-O-Well-Thermometer-Outlet-Series-924","",""
"MHT-ME-PF-Victaulic-AGS-SS-Rigid-Coupling-Style-W89","Pipe Fittings","MHT-PL-PFIT-Victaulic-AGS-SS-Rigid-Coupling-Style-W89","",""
"MHT-ME-PF-Victaulic-FP-Elbow-No-0012","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-Elbow-No-0012","",""
"MHT-ME-PF-Victaulic-FP-Tee-No-2","Pipe Fittings","MHT-PL-PFIT-Victaulic-FP-Tee-No-2","",""
"MHT-ME-FAM-PF-Branch-Takeoff-Generic","Pipe Fittings","MHT-PL-PFIT-Branch-Takeoff-Generic-01","DUP",""
"MHT-ME-PF-Tee-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-Threaded-MI-01","DUP",""
"MHT-ME-PF-Socket-Reducing-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-Socket-Reducing-Threaded-MI","",""
"MHT-ME-PF-Tee-Branch-Reduced-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-Branch-Reduced-Threaded-MI","",""
"MHT-ME-PF-Tee-One-Run-And-Branch-Reduced-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-One-Run-And-Branch-Reduced-Threaded-MI","",""
"MHT-ME-PF-Tee-Run-Reduced-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-Run-Reduced-Threaded-MI","",""
"MHT-ME-PF-Elbow-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-Threaded-MI-02","DUP",""
"MHT-ME-PF-Elbow-Reducing-Threaded-MI","Pipe Fittings","MHT-PL-PFIT-Reducing-Threaded-MI","",""
"MHT-ME-FAM-PF-Flange-Slip-On-Steel-PN-16","Pipe Fittings","MHT-PL-PFIT-Flange-Slip-On-Steel-PN-16-01","DUP",""
"MHT-ME-FAM-PF-Coupling-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Upling-Press-Fit-CU-01","DUP",""
"MHT-ME-FAM-PF-Cross-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Cross-Press-Fit-CU-01","DUP",""
"MHT-ME-FAM-PF-Elbow-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Press-Fit-CU-01","DUP",""
"MHT-ME-PF-Reducer-Straight-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Reducer-Straight-Press-Fit-CU-01","DUP",""
"MHT-ME-PF-Stop-End-Street-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Stop-End-Street-Press-Fit-CU-01","DUP",""
"MHT-ME-PF-Tee-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Press-Fit-CU-02","DUP",""
"MHT-ME-PF-Tee-Branch-Reduced-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-Branch-Reduced-Press-Fit-CU","",""
"MHT-ME-PF-Tee-One-End-And-Branch-Reduced-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-One-End-And-Branch-Reduced-Press-Fit-CU","",""
"MHT-ME-PF-Tee-One-End-Reduced-Press-Fit-CU","Pipe Fittings","MHT-PL-PFIT-One-End-Reduced-Press-Fit-CU","",""
"MHT-ME-DF-Rectangular-Union1","Duct Fittings","MHT-ME-DF-Rectangular-Union1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular-Plenum-Transition","Duct Fittings","MHT-ME-DF-Rectangular-Plenum-Transition","","missing_shape;missing_fitting"
"MHT-ME-PF-Victaulic-Grooved-Coupling-OGS-AGS","Pipe Fittings","MHT-PL-PFIT-Victaulic-Grooved-Coupling-OGS-AGS","",""
"MHT-ME-PF-Victaulic-Gasket-Set","Pipe Fittings","MHT-PL-PFIT-Victaulic-Gasket-Set","",""
"MHT-ME-PF-Victaulic-Flange-Washer","Pipe Fittings","MHT-PL-PFIT-Victaulic-Flange-Washer","",""
"MHT-ME-PF-Buttweld-Weld-Face","Pipe Fittings","MHT-PL-PFIT-Buttweld-Weld-Face","",""
"MHT-ME-PF-Nest","Pipe Fittings","MHT-PL-PFIT-Nest","",""
"MHT-ME-PF-Threaded-Hex-Head-Bushing-MI-CLASS-150","Pipe Fittings","MHT-PL-PFIT-Threaded-Hex-Head-Bushing-MI-CLASS-150","",""
"MHT-ME-PF-Victaulic-Grooved-Coupling-OGS-AGS-Face","Pipe Fittings","MHT-PL-PFIT-Victaulic-Grooved-Coupling-OGS-AGS-Face","",""
"MHT-ME-PF-Victaulic-IPS-CS-Flange-Set-Face","Pipe Fittings","MHT-PL-PFIT-Victaulic-IPS-CS-Flange-Set-Face","",""
"MHT-ME-PF-Victaulic-CTS-Concentric-Reducer-No-650","Pipe Fittings","MHT-PL-PFIT-Victaulic-CTS-Concentric-Reducer-No-650","",""
"MHT-ME-PF-Victaulic-CTS-Tee-Reducing-Tee-No-620-625","Pipe Fittings","MHT-PL-PFIT-Victaulic-CTS-Tee-Reducing-Tee-No-620-625","",""
"MHT-ME-PF-Victaulic-CTS-Grooved-Coupling","Pipe Fittings","MHT-PL-PFIT-Victaulic-CTS-Grooved-Coupling","",""
"MHT-ME-PF-Reducer-Straight-Soldered-CU1","Pipe Fittings","MHT-PL-PFIT-Reducer-Straight-Soldered-CU1","",""
"MHT-ME-PF-Elbow-Soldered-CU1","Pipe Fittings","MHT-PL-PFIT-Soldered-CU1-02","DUP",""
"MHT-ME-DA-Fire-And-Smoke-Damper","Duct Accessories","MHT-ME-DF-Fire-And-Smoke-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-GM-GM-Fire-Damper-Builders-Drawing2","Generic Models","MHT-ME-GM-Fire-Damper-Builders-Drawing2","",""
"MHT-ME-DA-Fire-Smoke-Damper","Duct Accessories","MHT-ME-DF-Fire-Smoke-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular-Radius-Tee-Flanged","Duct Fittings","MHT-ME-DF-Rectangular-Radius-Tee-Flanged","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular-Radius-Tee-Slip-Joint","Duct Fittings","MHT-ME-DF-Rectangular-Radius-Tee-Slip-Joint","","missing_shape;missing_fitting"
"MHT-ME-DF-Rect-Tee-SlipJoint-DN500","Duct Fittings","MHT-ME-DF-Rect-Tee-Slipjoint-DN500","","missing_shape;missing_fitting"
"MHT-ME-FAM-Info-Disciplines","Generic Annotations","MHT-ME-FAM-Info-Disciplines-01","DUP",""
"MHT-ME-GA-Medical-Gas-Cylinder-Bank","Generic Annotations","MHT-ME-FAM-Medical-Gas-Cylinder-Bank","",""
"MHT-ME-GA-Medical-Gas-Cylinder-Rack-01","Generic Annotations","MHT-ME-FAM-Medical-Gas-Cylinder-Rack-01","",""
"MHT-ME-GA-Medical-Gas-Press-Switch-01","Generic Annotations","MHT-ME-FAM-Medical-Gas-Press-Switch-01","",""
"MHT-ME-GA-Medical-Air-Header","Generic Annotations","MHT-ME-FAM-Medical-Air-Header","",""
"MHT-ME-GA-Medical-Air-Filter","Generic Annotations","MHT-ME-FAM-Medical-Air-Filter","",""
"MHT-ME-DI-Legendcell","Detail Items","MHT-ME-FAM-Legendcell","",""
"MHT-ME-PF-Bend-PVC-Sch-40-DWV","Pipe Fittings","MHT-PL-PFIT-Bend-PVC-Sch-40-DWV","",""
"MHT-ME-DF-Rect-Tee-Flanged-DN500","Duct Fittings","MHT-ME-DF-Rect-Tee-Flanged-DN600-DN600","",""
"MHT-ME-DF-Rectangular-Duct-Mitered-Elbow 1","Duct Fittings","MHT-ME-DF-Rectangular-Duct-Mitered-Elbow-1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular-Duct-Takeoff 1","Duct Fittings","MHT-ME-DF-Rectangular-Duct-Takeoff-1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rect-Tee-DN400","Duct Fittings","MHT-ME-DF-Rect-Tee-DN400","","missing_shape;missing_fitting"
"MHT-ME-DF-Round-Tee-DN800","Duct Fittings","MHT-ME-DF-Round-Tee-DN350","",""
"MHT-ME-FAM-ASYM-SHT-STARTING-VIEW-V1-R22","Title Blocks","MHT-ME-FAM-ASYM-SHT-STARTING-VIEW-V1-R22","",""
"MHT-ME-DA-Fire-Damper","Duct Accessories","MHT-ME-DF-Fire-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DA-Rectangular-Coil-Reheat","Duct Accessories","MHT-ME-DF-Rectangular-Coil-Reheat","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Curlybracket","Generic Annotations","MHT-ME-FAM-Curlybracket","",""
"MHT-ME-DF-Rect-Elbow-DN550","Duct Fittings","MHT-ME-DF-Rect-Elbow-Lr-DN500","",""
"MHT-ME-GA-AC-Outdoor-Codensing-Unit-Symbol","Generic Annotations","MHT-ME-FAM-AC-Outdoor-Codensing-Unit-Symbol","",""
"MHT-ME-GA-Air-Flow-Arrow-Symbol","Generic Annotations","MHT-ME-FAM-Air-Flow-Arrow-Symbol","",""
"MHT-ME-GA-Air-Handling-Unit-Cooling-Heating-Symbol","Generic Annotations","MHT-ME-FAM-Air-Handling-Unit-Cooling-Heating-Symbol","",""
"MHT-ME-GA-Air-Handling-Unit-Cooling-Only-Symbol","Generic Annotations","MHT-ME-FAM-Air-Handling-Unit-Cooling-Only-Symbol","",""
"MHT-ME-GA-Air-Handling-Unit-Multi-Zone-Symbol","Generic Annotations","MHT-ME-FAM-Air-Handling-Unit-Multi-Zone-Symbol","",""
"MHT-ME-GA-Air-Louver-Symbol","Generic Annotations","MHT-ME-FAM-Air-Louver-Symbol","",""
"MHT-ME-GA-Airflowinlet","Generic Annotations","MHT-ME-FAM-Airflowinlet-01","DUP",""
"MHT-ME-GA-Airflowoutlet","Generic Annotations","MHT-ME-FAM-Airflowoutlet-01","DUP",""
"MHT-ME-GA-Anchorpoint","Generic Annotations","MHT-ME-FAM-Anchorpoint","",""
"MHT-ME-GA-Angle-Valve","Generic Annotations","MHT-ME-FAM-Angle-Valve","",""
"MHT-ME-GA-Automaticairvent","Generic Annotations","MHT-ME-FAM-Automaticairvent-01","DUP",""
"MHT-ME-GA-Balancing-Valve","Generic Annotations","MHT-ME-FAM-Balancing-Valve","",""
"MHT-ME-GA-Ball-Float-Valve","Generic Annotations","MHT-ME-FAM-Ball-Float-Valve","",""
"MHT-ME-GA-Binder-Test-Plug","Generic Annotations","MHT-ME-FAM-Binder-Test-Plug","",""
"MHT-ME-GA-Blanked-Flange-Connection","Generic Annotations","MHT-ME-FAM-Blanked-Flange-Connection","",""
"MHT-ME-GA-Branch-Selector-Symbol","Generic Annotations","MHT-ME-FAM-Branch-Selector-Symbol-01","DUP",""
"MHT-ME-GA-Butterfly-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Butterfly-Valve-Symbol-01","DUP",""
"MHT-ME-GA-Bypss-Valve","Generic Annotations","MHT-ME-FAM-Bypss-Valve","",""
"MHT-ME-GA-Capped-Valve","Generic Annotations","MHT-ME-FAM-Capped-Valve","",""
"MHT-ME-GA-Centrifugal-Fan-Symbol","Generic Annotations","MHT-ME-FAM-Centrifugal-Fan-Symbol-01","DUP",""
"MHT-ME-GA-Check-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Check-Valve-Symbol","",""
"MHT-ME-GA-Discharge-Air-Arrow","Generic Annotations","MHT-ME-FAM-Discharge-Air-Arrow-01","DUP",""
"MHT-ME-GA-Discharge-Cowl-Symbol","Generic Annotations","MHT-ME-FAM-Discharge-Cowl-Symbol-01","DUP",""
"MHT-ME-GA-Downward-Discharge-Roof-Mounted-Fan-Symbol","Generic Annotations","MHT-ME-FAM-Downward-Discharge-Roof-Mounted-Fan-Symbol-01","DUP",""
"MHT-ME-GA-Drain-Cock","Generic Annotations","MHT-ME-FAM-Drain-Cock","",""
"MHT-ME-GA-Drain-Cock-Valve","Generic Annotations","MHT-ME-FAM-Drain-Cock-Valve","",""
"MHT-ME-GA-Duct-Mounted-HC-Symbol","Generic Annotations","MHT-ME-FAM-Duct-Mounted-HC-Symbol-01","DUP",""
"MHT-ME-GA-Ducted-AC-Unit-Symbol","Generic Annotations","MHT-ME-FAM-Ducted-AC-Unit-Symbol-01","DUP",""
"MHT-ME-GA-EA-RA-Ceiling-Mounted-Diffuser-Symbol","Generic Annotations","MHT-ME-FAM-EA-RA-Ceiling-Mounted-Diffuser-Symbol","",""
"MHT-ME-GA-Fancoil-Unit-Symbol","Generic Annotations","MHT-ME-FAM-Fancoil-Unit-Symbol","",""
"MHT-ME-GA-Fire-Damper-Symbol","Generic Annotations","MHT-ME-FAM-Fire-Damper-Symbol-01","DUP",""
"MHT-ME-GA-Flexible-Anti-Vibration-Connection","Generic Annotations","MHT-ME-FAM-Flexible-Anti-Vibration-Connection","",""
"MHT-ME-GA-Floatoperatedcontrolvalve","Generic Annotations","MHT-ME-FAM-Floatoperatedcontrolvalve-01","DUP",""
"MHT-ME-GA-Flow-Control-Valve","Generic Annotations","MHT-ME-FAM-Flow-Control-Valve","",""
"MHT-ME-GA-Flow-Meter-To-Control","Generic Annotations","MHT-ME-FAM-Flow-Meter-To-Control","",""
"MHT-ME-GA-Fum-Hood-Symbol","Generic Annotations","MHT-ME-FAM-Fum-Hood-Symbol","",""
"MHT-ME-GA-Fume-Cupboard-Symbol","Generic Annotations","MHT-ME-FAM-Fume-Cupboard-Symbol-01","DUP",""
"MHT-ME-GA-Fume-Exhaust-Fan","Generic Annotations","MHT-ME-FAM-Fume-Exhaust-Fan-01","DUP",""
"MHT-ME-GA-Gas-Fired-OA-Tempered-AHU-Symbol","Generic Annotations","MHT-ME-FAM-Gas-Fired-OA-Tempered-AHU-Symbol","",""
"MHT-ME-GA-Gauge-Cock","Generic Annotations","MHT-ME-FAM-Gauge-Cock","",""
"MHT-ME-GA-Globe-Valve","Generic Annotations","MHT-ME-FAM-Globe-Valve","",""
"MHT-ME-GA-HEPA-Filter-Symbol","Generic Annotations","MHT-ME-FAM-HEPA-Filter-Symbol-01","DUP",""
"MHT-ME-GA-In-Line-Fan-Symbol","Generic Annotations","MHT-ME-FAM-In-Line-Fan-Symbol","",""
"MHT-ME-GA-Intake-Cowl-Symbol","Generic Annotations","MHT-ME-FAM-Intake-Cowl-Symbol-01","DUP",""
"MHT-ME-GA-Kitchen-Exhasut-Hood-Symbol","Generic Annotations","MHT-ME-FAM-Kitchen-Exhasut-Hood-Symbol-01","DUP",""
"MHT-ME-GA-Kitchen-Exhaust-Smoke-HOG-System-Symbol","Generic Annotations","MHT-ME-FAM-Kitchen-Exhaust-Smoke-HOG-System-Symbol-01","DUP",""
"MHT-ME-GA-Laboratorygaspressureregulator","Generic Annotations","MHT-ME-FAM-Laboratorygaspressureregulator","",""
"MHT-ME-GA-Lintstrainer","Generic Annotations","MHT-ME-FAM-Lintstrainer","",""
"MHT-ME-GA-Local-Flow-Gauge","Generic Annotations","MHT-ME-FAM-Local-Flow-Gauge","",""
"MHT-ME-GA-Low-Level-Roughing-Filter-Symbol","Generic Annotations","MHT-ME-FAM-Low-Level-Roughing-Filter-Symbol","",""
"MHT-ME-GA-Magnetic-Flow-Meter","Generic Annotations","MHT-ME-FAM-Magnetic-Flow-Meter","",""
"MHT-ME-GA-Medical-Gas-Automatic-Change-Over-Manifold-01","Generic Annotations","MHT-ME-FAM-Medical-Gas-Automatic-Change-Over-Manifold-01","",""
"MHT-ME-GA-Motorized-2-Way-Valve","Generic Annotations","MHT-ME-FAM-Motorized-2-Way-Valve","",""
"MHT-ME-GA-Motorized-3-Way-Valve","Generic Annotations","MHT-ME-FAM-Motorized-3-Way-Valve","",""
"MHT-ME-GA-Motorized-Damper-Symbol","Generic Annotations","MHT-ME-FAM-Motorized-Damper-Symbol-01","DUP",""
"MHT-ME-GA-Non-Return-Damper-Symbol","Generic Annotations","MHT-ME-FAM-Non-Return-Damper-Symbol","",""
"MHT-ME-GA-Opposed-Blade-Damper-Symbol","Generic Annotations","MHT-ME-FAM-Opposed-Blade-Damper-Symbol-01","DUP",""
"MHT-ME-GA-Orificeplate","Generic Annotations","MHT-ME-FAM-Orificeplate-01","DUP",""
"MHT-ME-GA-Outside-Air-Arrow","Generic Annotations","MHT-ME-FAM-Outside-Air-Arrow-01","DUP",""
"MHT-ME-GA-Pipe-Break-Symbol","Generic Annotations","MHT-ME-FAM-Pipe-Break-Symbol-01","DUP",""
"MHT-ME-GA-Pipe-Union","Generic Annotations","MHT-ME-FAM-Pipe-Union","",""
"MHT-ME-GA-Pool-PAC-Energy-Recovery-Ventilator-Symbol","Generic Annotations","MHT-ME-FAM-Pool-PAC-Energy-Recovery-Ventilator-Symbol-01","DUP",""
"MHT-ME-GA-Press-Sensor-Symbol","Generic Annotations","MHT-ME-FAM-Press-Sensor-Symbol-01","DUP",""
"MHT-ME-GA-Press-Temp-Test-Point","Generic Annotations","MHT-ME-FAM-Press-Temp-Test-Point","",""
"MHT-ME-GA-Pressure-Reducing-Valve","Generic Annotations","MHT-ME-FAM-Pressure-Reducing-Valve","",""
"MHT-ME-GA-Pressure-Relief-Valve","Generic Annotations","MHT-ME-FAM-Pressure-Relief-Valve","",""
"MHT-ME-GA-Pump-Symbol","Generic Annotations","MHT-ME-FAM-Pump-Symbol-01","DUP",""
"MHT-ME-GA-Reducer","Generic Annotations","MHT-ME-FAM-Reducer","",""
"MHT-ME-GA-Relief-Air-Arrow","Generic Annotations","MHT-ME-FAM-Relief-Air-Arrow-01","DUP",""
"MHT-ME-GA-Roof-Mounted-Spill-Air-Fan-Symbol","Generic Annotations","MHT-ME-FAM-Roof-Mounted-Spill-Air-Fan-Symbol-01","DUP",""
"MHT-ME-GA-SA-Ceiling-Mounted-Diffuser-Symbol","Generic Annotations","MHT-ME-FAM-SA-Ceiling-Mounted-Diffuser-Symbol","",""
"MHT-ME-GA-Smoke-Damper-Symbol","Generic Annotations","MHT-ME-FAM-Smoke-Damper-Symbol-01","DUP",""
"MHT-ME-GA-Smokedetector-Symbol","Generic Annotations","MHT-ME-FAM-Smokedetector-Symbol-01","DUP",""
"MHT-ME-GA-Solenoid-2-Way-Isolating-Valve","Generic Annotations","MHT-ME-FAM-Solenoid-2-Way-Isolating-Valve","",""
"MHT-ME-GA-Solenoid-2-Way-Valv","Generic Annotations","MHT-ME-FAM-Solenoid-2-Way-Valv","",""
"MHT-ME-GA-Solenoid-3-Way-Isolating-Valve","Generic Annotations","MHT-ME-FAM-Solenoid-3-Way-Isolating-Valve","",""
"MHT-ME-GA-Steamtrap","Generic Annotations","MHT-ME-FAM-Steamtrap","",""
"MHT-ME-GA-Steamtrapsensorchamber","Generic Annotations","MHT-ME-FAM-Steamtrapsensorchamber-01","DUP",""
"MHT-ME-GA-Strainer-Symbol","Generic Annotations","MHT-ME-FAM-Strainer-Symbol-01","DUP",""
"MHT-ME-GA-Temp-Sensor-To-Control","Generic Annotations","MHT-ME-FAM-Temp-Sensor-To-Control","",""
"MHT-ME-GA-Thermometerpocket","Generic Annotations","MHT-ME-FAM-Thermometerpocket-01","DUP",""
"MHT-ME-GA-Tundish","Generic Annotations","MHT-ME-FAM-Tundish-01","DUP",""
"MHT-ME-GA-Vertical-Discharge-Roof-Mounted-Fan-Symbol","Generic Annotations","MHT-ME-FAM-Vertical-Discharge-Roof-Mounted-Fan-Symbol-01","DUP",""
"MHT-ME-GA-Volume-Control-Damper-Symbol","Generic Annotations","MHT-ME-FAM-Volume-Control-Damper-Symbol-01","DUP",""
"MHT-ME-GA-VRV-Outdoor-Condensing-Unit","Generic Annotations","MHT-ME-FAM-VRV-Outdoor-Condensing-Unit","",""
"MHT-ME-GA-Wall-Mounted-AC-Unit-Symbol","Generic Annotations","MHT-ME-FAM-Wall-Mounted-AC-Unit-Symbol-01","DUP",""
"MHT-ME-GA-Wall-Mounted-Fan-Symbol","Generic Annotations","MHT-ME-FAM-Wall-Mounted-Fan-Symbol-01","DUP",""
"MHT-ME-FAM-FAM-3-Way-Valve-Symbol","Generic Annotations","MHT-ME-FAM-3-Way-Valve-Symbol","",""
"MHT-ME-FAM-FAM-Ahucooling","Generic Annotations","MHT-ME-FAM-Ahucooling","",""
"MHT-ME-FAM-FAM-Ahucooling-Heating","Generic Annotations","MHT-ME-FAM-Ahucooling-Heating","",""
"MHT-ME-FAM-FAM-Airfilter-01","Generic Annotations","MHT-ME-FAM-Airfilter-01","",""
"MHT-ME-FAM-FAM-Anglevalve","Generic Annotations","MHT-ME-FAM-Glevalve","",""
"MHT-ME-FAM-FAM-Annubar","Generic Annotations","MHT-ME-FAM-Nubar","",""
"MHT-ME-FAM-FAM-Automaticairvent","Generic Annotations","MHT-ME-FAM-Automaticairvent-02","DUP",""
"MHT-ME-FAM-FAM-Axialairflowfan","Generic Annotations","MHT-ME-FAM-Axialairflowfan","",""
"MHT-ME-FAM-FAM-Balancingvalve","Generic Annotations","MHT-ME-FAM-Balancingvalve","",""
"MHT-ME-FAM-FAM-Ballfloatvalve","Generic Annotations","MHT-ME-FAM-Ballfloatvalve","",""
"MHT-ME-FAM-FAM-Blankedflangeconnection","Generic Annotations","MHT-ME-FAM-Blankedflangeconnection","",""
"MHT-ME-FAM-FAM-Blankedvalve","Generic Annotations","MHT-ME-FAM-Blankedvalve","",""
"MHT-ME-FAM-FAM-Butterfly-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Butterfly-Valve-Symbol-02","DUP",""
"MHT-ME-FAM-FAM-BYPASSVALVE","Generic Annotations","MHT-ME-FAM-BYPASSVALVE","",""
"MHT-ME-FAM-FAM-Cappedvalve","Generic Annotations","MHT-ME-FAM-Cappedvalve","",""
"MHT-ME-FAM-FAM-Centrifugalairflowfan","Generic Annotations","MHT-ME-FAM-Centrifugalairflowfan","",""
"MHT-ME-FAM-FAM-Check-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Valve-Symbol","",""
"MHT-ME-FAM-FAM-DIFFERENTIALPRESSUREGAUGE","Generic Annotations","MHT-ME-FAM-DIFFERENTIALPRESSUREGAUGE","",""
"MHT-ME-FAM-FAM-Downwarddischargeexhaustfan","Generic Annotations","MHT-ME-FAM-Downwarddischargeexhaustfan","",""
"MHT-ME-FAM-FAM-Draincock","Generic Annotations","MHT-ME-FAM-Draincock","",""
"MHT-ME-FAM-FAM-Draincockvalve","Generic Annotations","MHT-ME-FAM-Draincockvalve","",""
"MHT-ME-FAM-FAM-Drive-01","Generic Annotations","MHT-ME-FAM-Drive-01","",""
"MHT-ME-FAM-FAM-Falngeconnection","Generic Annotations","MHT-ME-FAM-Lngeconnection","",""
"MHT-ME-FAM-FAM-Fancoilunit","Generic Annotations","MHT-ME-FAM-Ncoilunit","",""
"MHT-ME-FAM-FAM-Firedamper","Generic Annotations","MHT-ME-FAM-Firedamper","",""
"MHT-ME-FAM-FAM-Floatoperatedcontrolvalve","Generic Annotations","MHT-ME-FAM-Floatoperatedcontrolvalve-02","DUP",""
"MHT-ME-FAM-FAM-Flowarrow","Generic Annotations","MHT-ME-FAM-Flowarrow","",""
"MHT-ME-FAM-FAM-Flowgauge","Generic Annotations","MHT-ME-FAM-Flowgauge","",""
"MHT-ME-FAM-FAM-Flowmeterbms","Generic Annotations","MHT-ME-FAM-Flowmeterbms","",""
"MHT-ME-FAM-FAM-Flowmetertocontrols","Generic Annotations","MHT-ME-FAM-Flowmetertocontrols","",""
"MHT-ME-FAM-FAM-Fumecupboard","Generic Annotations","MHT-ME-FAM-Fumecupboard","",""
"MHT-ME-FAM-FAM-Gaugecock","Generic Annotations","MHT-ME-FAM-Gaugecock","",""
"MHT-ME-FAM-FAM-Globevalve","Generic Annotations","MHT-ME-FAM-Globevalve","",""
"MHT-ME-FAM-FAM-High-Plume-Discharge-Fan","Generic Annotations","MHT-ME-FAM-High-Plume-Discharge-Fan","",""
"MHT-ME-FAM-FAM-Isolation-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Isolation-Valve-Symbol-01","DUP",""
"MHT-ME-FAM-FAM-Legend-Table-2","Generic Annotations","MHT-ME-FAM-Legend-Table-2","",""
"MHT-ME-FAM-FAM-Lockableisolationvalve","Generic Annotations","MHT-ME-FAM-Lockableisolationvalve","",""
"MHT-ME-FAM-FAM-Magneticflowmeter","Generic Annotations","MHT-ME-FAM-Magneticflowmeter","",""
"MHT-ME-FAM-FAM-Meter-Symbol","Generic Annotations","MHT-ME-FAM-Symbol","",""
"MHT-ME-FAM-FAM-Metering-Balancing-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Tering-Balancing-Valve-Symbol","",""
"MHT-ME-FAM-FAM-Motorised-2-Way-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Motorised-2-Way-Valve-Symbol","",""
"MHT-ME-FAM-FAM-Motorised-3-Way-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Motorised-3-Way-Valve-Symbol","",""
"MHT-ME-FAM-FAM-Motoriseddamper","Generic Annotations","MHT-ME-FAM-Motoriseddamper","",""
"MHT-ME-FAM-FAM-Motorisedfiredamper","Generic Annotations","MHT-ME-FAM-Motorisedfiredamper","",""
"MHT-ME-FAM-FAM-Motorisedsmokedamper","Generic Annotations","MHT-ME-FAM-Motorisedsmokedamper","",""
"MHT-ME-FAM-FAM-Motorizedvalve","Generic Annotations","MHT-ME-FAM-Motorizedvalve","",""
"MHT-ME-FAM-FAM-NC","Generic Annotations","MHT-ME-FAM-NC","",""
"MHT-ME-FAM-FAM-NO","Generic Annotations","MHT-ME-FAM-NO","",""
"MHT-ME-FAM-FAM-Nrddamper","Generic Annotations","MHT-ME-FAM-Nrddamper","",""
"MHT-ME-FAM-FAM-Orificeplate","Generic Annotations","MHT-ME-FAM-Orificeplate-02","DUP",""
"MHT-ME-FAM-FAM-Pipe-Break-Symbol","Generic Annotations","MHT-ME-FAM-Pipe-Break-Symbol-02","DUP",""
"MHT-ME-FAM-FAM-Pressure-Gauge-Symbol","Generic Annotations","MHT-ME-FAM-Pressure-Gauge-Symbol","",""
"MHT-ME-FAM-FAM-Pressure-Reducing-Valve-Symbol","Generic Annotations","MHT-ME-FAM-Pressure-Reducing-Valve-Symbol","",""
