Family,Category,SuggestedName,Conflict,ProblemReasons
"MHT-ME-FAM-Duct Size Tag 2","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Size-Tag-2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag 3","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Size-Tag-3","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag 4","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Size-Tag-4","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Size-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Size Tag1","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Size-Tag1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct-BL+RL Tag","Duct Tags","MHT-ME-DF-ME-FAM-Duct-BL-RL-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct-AFL Tag","Duct Tags","MHT-ME-DF-ME-FAM-Duct-AFL-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-MEQ-11.3.4","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-11-3-4","",""
"MHT-ME-FAM-Elbow - Brazed - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Brazed-CU","",""
"MHT-ME-FAM-Elbow - Brazed - CU1","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Brazed-CU1","",""
"MHT-ME-FAM-Equipment Tags","Mechanical Equipment Tags","MHT-ME-FAM-ME-FAM-Equipment-Tags","",""
"MHT-ME-FAM-Equipment Tag-Long1","Mechanical Equipment Tags","MHT-ME-FAM-ME-FAM-Equipment-Tag-Long1","",""
"MHT-ME-FAM-Equipment Tag-Long-Symbol","Mechanical Equipment Tags","MHT-ME-FAM-ME-FAM-Equipment-Tag-Long-Symbol","",""
"MHT-ME-MEQ-Fan Coil Industries SA-050V(S)","Mechanical Equipment","MHT-ME-MEQ-Pump-DN15-UND","",""
"MHT-ME-FAM-FFL","Generic Annotations","MHT-ME-FAM-ME-FAM-FFL","",""
"MHT-ME-FAM-Fire Damper Tag","Duct Accessory Tags","MHT-ME-DF-ME-FAM-Fire-Damper-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper-01","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper-01","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper1","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper-100","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper-100","","missing_shape;missing_fitting;missing_size"
"MHT-ME-GM-Fire Damper-Builders Drawing","Generic Models","MHT-ME-GM-ME-GM-Fire-Damper-Builders-Drawing","",""
"MHT-ME-GM-Fire Damper-Builders Drawing1","Generic Models","MHT-ME-GM-ME-GM-Fire-Damper-Builders-Drawing1","",""
"MHT-ME-FAM-Air Terminal Tags","Air Terminal Tags","MHT-ME-FAM-ME-FAM-Air-Terminal-Tags","","missing_system;missing_size;missing_shape"
"MHT-ME-FAM-Grille Tag2","Air Terminal Tags","MHT-ME-FAM-ME-FAM-Grille-Tag2","","missing_system;missing_size;missing_shape"
"MHT-ME-FAM-F&R Pipe-Size-02","Pipe Tags","MHT-ME-FAM-ME-FAM-F-R-Pipe-Size-02","",""
"MHT-PL-PACC-Pipe Accessories","Pipe Accessories","MHT-PL-PACC-PL-PACC-Pipe-Accessories","",""
"MHT-ME-FAM-Coupling - Generic-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Generic-02","",""
"MHT-ME-FAM-Coupling - Threaded - MI - Class 150-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Threaded-MI-Class-150-01","",""
"MHT-ME-FAM-Coupling Concentric Reducing - Threaded - MI - Class 150-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Concentric-Reducing-Threaded-MI-Class-150-01","",""
"MHT-ME-FAM-Cross - Generic-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Generic-01","",""
"MHT-ME-FAM-Cross Reducing - Threaded - MI - Class 150","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Reducing-Threaded-MI-Class-150","",""
"MHT-ME-FAM-Elbow - Copper","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Copper","",""
"MHT-ME-FAM-Elbow - Threaded - MI - Class 150-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Threaded-MI-Class-150-01","",""
"MHT-PL-PF-Fixtures","Plumbing Fixtures","MHT-PL-PF-PL-PF-Fixtures","",""
"MHT-PL-PF-Floor Waste Gully - (Sanitary)1","Plumbing Fixtures","MHT-PL-PF-PL-PF-Floor-Waste-Gully-Sanitary-1","",""
"MHT-ME-FAM-Reducer - Flanged - CS - Class 150","Pipe Fittings","MHT-ME-FAM-ME-FAM-Reducer-Flanged-CS-Class-150","",""
"MHT-ME-FAM-Tap-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tap-01","",""
"MHT-ME-FAM-Tee - Copper","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Copper","",""
"MHT-ME-FAM-Tee - Flanged - CS - Class 1","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Flanged-CS-Class-1","",""
"MHT-ME-FAM-Tee - Flanged - CS - Class 150","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Flanged-CS-Class-150","",""
"MHT-ME-FAM-Tee - Flanged - CS - Class 2","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Flanged-CS-Class-2","",""
"MHT-ME-FAM-Tee - Generic-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Generic-02","",""
"MHT-ME-FAM-Tee Reducing - Threaded - MI - Class 150-01","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Reducing-Threaded-MI-Class-150-01","",""
"MHT-ME-FAM-Transition - Generic-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Transition-Generic-02","",""
"MHT-ME-FAM-Transition - Generic1","Pipe Fittings","MHT-ME-FAM-ME-FAM-Transition-Generic1","",""
"MHT-PL-PF-Tundish","Plumbing Fixtures","MHT-PL-PF-PL-PF-Tundish","",""
"MHT-ME-FAM-keyplan-zone-01","Generic Annotations","MHT-ME-FAM-ME-FAM-Keyplan-Zone-01","",""
"MHT-ME-FAM-keyplan-zone-02","Generic Annotations","MHT-ME-FAM-ME-FAM-Keyplan-Zone-02","",""
"MHT-ME-FAM-LENGTH Tag","Duct Fitting Tags","MHT-ME-DF-ME-FAM-LENGTH-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-AT-24","Air Terminals","MHT-ME-AT-EXHAUST-DN24-DN24","","missing_shape"
"MHT-ME-AT-25","Air Terminals","MHT-ME-AT-EXHAUST-DN24","","missing_shape"
"MHT-ME-FAM-01-03","Generic Annotations","MHT-ME-FAM-ME-FAM-01-03","",""
"MHT-ME-GM-Duct Penetration","Generic Models","MHT-ME-GM-ME-GM-Duct-Penetration","",""
"MHT-ME-GM-MEPPenetration","Generic Models","MHT-ME-GM-ME-GM-Meppenetration","",""
"MHT-EL-EE-Single Panel-1","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-UND","",""
"MHT-EL-EE-Single Panel","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN750-UND","",""
"MHT-EL-EE-Single Panel1","Electrical Equipment","MHT-EL-EE-Electrical-Equipment-DN150-UND","",""
"MHT-PL-PACC-M-Ball Valve","Pipe Accessories","MHT-PL-PACC-PL-PACC-M-Ball-Valve","",""
"MHT-PL-PACC-M-Ball Valve1","Pipe Accessories","MHT-PL-PACC-PL-PACC-M-Ball-Valve1","",""
"MHT-PL-PACC-M-Butterfly Valve","Pipe Accessories","MHT-PL-PACC-PL-PACC-M-Butterfly-Valve","",""
"MHT-PL-PACC-M-Butterfly Valve1","Pipe Accessories","MHT-PL-PACC-PL-PACC-M-Butterfly-Valve1","",""
"MHT-PL-PACC-M-Butterfly Valve2","Pipe Accessories","MHT-PL-PACC-PL-PACC-M-Butterfly-Valve2","",""
"MHT-ME-AT-26","Air Terminals","MHT-ME-AT-SUPPLY-DN300-DN300","","missing_shape"
"MHT-ME-AT-27","Air Terminals","MHT-ME-AT-SUPPLY-DN300","","missing_shape"
"MHT-PL-PACC-M-Double Regulating Valve","Pipe Accessories","MHT-PL-PACC-PL-PACC-M-Double-Regulating-Valve","",""
"MHT-ME-AT-28","Air Terminals","MHT-ME-AT-EXHAUST-DN300-DN300","","missing_shape"
"MHT-ME-AT-29","Air Terminals","MHT-ME-AT-EXHAUST-DN300","","missing_shape"
"MHT-ME-AT-30","Air Terminals","MHT-ME-AT-RETURN-DN2400","","missing_shape"
"MHT-ME-AT-31","Air Terminals","MHT-ME-AT-DN2400","","missing_system;missing_shape"
"MHT-ME-DF-M-Rectangular Elbow - Mitered - Transition1","Duct Fittings","MHT-ME-DF-Rect-Elbow-Lr-DN900","",""
"MHT-ME-DF-M-Rectangular to Round Transition - Angle","Duct Fittings","MHT-ME-DF-ME-DF-M-Rectangular-To-Round-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-DF-M-Rectangular Transition - Angle","Duct Fittings","MHT-ME-DF-ME-DF-M-Rectangular-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-DF-M-Round Takeoff - Shoe","Duct Fittings","MHT-ME-DF-ME-DF-M-Round-Takeoff-Shoe","","missing_shape;missing_fitting"
"MHT-ME-DF-M-Round Takeoff","Duct Fittings","MHT-ME-DF-ME-DF-M-Round-Takeoff","","missing_shape;missing_fitting"
"MHT-ME-DF-M-Round Transition - Angle","Duct Fittings","MHT-ME-DF-ME-DF-M-Round-Transition-Angle","","missing_shape;missing_fitting"
"MHT-ME-DF-M-Round Transition - Angle1","Duct Fittings","MHT-ME-DF-ME-DF-M-Round-Transition-Angle1","","missing_shape;missing_fitting"
"MHT-ME-FAM-M-VCD-Damper","Duct Accessories","MHT-ME-DF-ME-FAM-M-VCD-Damper","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-M-VCD-Damper-Round","Duct Accessories","MHT-ME-DF-ME-FAM-M-VCD-Damper-Round","","missing_shape;missing_fitting;missing_size"
"MHT-PL-PACC-Pipe Hanger","Pipe Accessories","MHT-PL-PACC-PL-PACC-Pipe-Hanger","",""
"MHT-ME-FAM-Pipe HT Tag-Rotation","Pipe Tags","MHT-ME-FAM-ME-FAM-Pipe-HT-Tag-Rotation","",""
"MHT-ME-FAM-Pipe HT Tag","Pipe Tags","MHT-ME-FAM-ME-FAM-Pipe-HT-Tag","",""
"MHT-PL-PACC-PipeSlideGuide-HeavyDuty","Pipe Accessories","MHT-PL-PACC-PL-PACC-Pipeslideguide-Heavyduty","",""
"MHT-ME-GM-PIPEWORK-Builders Drawing","Generic Models","MHT-ME-GM-ME-GM-PIPEWORK-Builders-Drawing","",""
"MHT-ME-FAM-Radius Elbow Tag (Adj. Straight Riser)","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Radius-Elbow-Tag-Adj-Straight-Riser","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Radius Elbow Tag","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Radius-Elbow-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Radius Tag 2","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Radius-Tag-2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Radius Tag","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Radius-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Radius-Angle Tag","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Radius-Angle-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular - Duct Mitered Elbow Vaned","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Mitered-Elbow-Vaned-DN8","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular - Duct Radius Elbow (Adj- Straight)1","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Radius-Elbow-Adj-Straight-1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular - Duct Radius Elbow (Adj. Straight Riser)","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Radius-Elbow-Adj-Straight-Riser","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular - Duct Radius Elbow (Adj. Straight)","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Radius-Elbow-Adj-Straight","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular - Duct Radius Elbow","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Radius-Elbow","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular - Transition","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Transition","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Duct Mitered Elbow-Vaned","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Mitered-Elbow-Vaned","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Duct Mitered Elbow-Vaned1","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Mitered-Elbow-Vaned1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Duct Tee 150 Flange","Duct Fittings","MHT-ME-DF-Rect-Tee-Lr-DN900","",""
"MHT-ME-DF-Rectangular Duct Transition","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Transition","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Eccentric Taper - Flanged-02","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Eccentric-Taper-Flanged-02","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Eccentric Taper - Flanged1","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Eccentric-Taper-Flanged1","","missing_shape;missing_fitting"
"MHT-ME-DF-Rectangular Eccentric Taper - Flanged-Manula Length","Duct Fittings","MHT-ME-DF-Rect-Press-Lr-DN600","",""
"MHT-ME-DF-Rectangular Flange","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Flange","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular Flange1","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Flange1","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular Flange2","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Flange2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Rectangular Flexible Connection","Duct Accessories","MHT-ME-DF-ME-FAM-Rectangular-Flexible-Connection","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular To Round Duct Transition","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-To-Round-Duct-Transition","","missing_shape;missing_fitting"
"MHT-ME-FAM-Rectangular VCD","Duct Accessories","MHT-ME-DF-ME-FAM-Rectangular-VCD","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular-Duct-Bend CW Flanges","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Bend-CW-Flanges","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular-Tee-Square-THT","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Tee-Square-THT","","missing_shape;missing_fitting"
"MHT-ME-DF-Rec-SBend-TypeRun-v5-02","Duct Fittings","MHT-ME-DF-ME-DF-Rec-Sbend-Typerun-V5-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Round Flex Connector","Duct Accessories","MHT-ME-DF-ME-FAM-Round-Flex-Connector","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-02-01","Generic Annotations","MHT-ME-FAM-ME-FAM-02-01","",""
"MHT-ME-DF-Shoe Take Off","Duct Fittings","MHT-ME-DF-ME-DF-Shoe-Take-Off","","missing_shape;missing_fitting"
"MHT-ME-FAM-Transition Length + tag Annotation (2)","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Transition-Length-Tag-Annotation-2","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Transition Length + tag Annotation","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Transition-Length-Tag-Annotation","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Transition Length","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Transition-Length","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Transition tag Annotation","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Transition-Tag-Annotation","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Transition Tag","Duct Fitting Tags","MHT-ME-DF-ME-FAM-Transition-Tag","","missing_shape;missing_fitting;missing_size"
"MHT-PL-PACC-Turnflo Butterfly Valve","Pipe Accessories","MHT-PL-PACC-PL-PACC-Turnflo-Butterfly-Valve","",""
"MHT-PL-PACC-Turnflo Butterfly Valve-NC","Pipe Accessories","MHT-PL-PACC-PL-PACC-Turnflo-Butterfly-Valve-NC","",""
"MHT-PL-PACC-VicPress304-Brass Body Ball Valve Series P589","Pipe Accessories","MHT-PL-PACC-PL-PACC-Vicpress304-Brass-Body-Ball-Valve-Series-P589","",""
"MHT-ME-FAM-View Title-02","View Titles","MHT-ME-FAM-ME-FAM-View-Title-02","",""
"MHT-ME-AT-32","Air Terminals","MHT-ME-AT-DN32","","missing_system;missing_shape"
"MHT-ME-FAM-SYMBOL-AP1851","Generic Annotations","MHT-ME-FAM-ME-FAM-SYMBOL-AP1851","",""
"MHT-ME-FAM-SYMBOL-AP2901","Generic Annotations","MHT-ME-FAM-ME-FAM-SYMBOL-AP2901","",""
"MHT-ME-FAM-SYMBOL-AP4201","Generic Annotations","MHT-ME-FAM-ME-FAM-SYMBOL-AP4201","",""
"MHT-ME-FAM-SYMBOL-AP5501","Generic Annotations","MHT-ME-FAM-ME-FAM-SYMBOL-AP5501","",""
"MHT_ME_ANN_WI_EA SYMBOL","Generic Annotations","MHT-ME-FAM-ME-ANN-WI-EA-SYMBOL","",""
"MHT_ME_ANN_WI_RA SYMBOL","Generic Annotations","MHT-ME-FAM-ME-ANN-WI-RA-SYMBOL","",""
"MHT_ME_ANN_WI_SA SYMBOL","Generic Annotations","MHT-ME-FAM-ME-ANN-WI-SA-SYMBOL","",""
"MHT-ME-FAM-Arrow-03","Generic Annotations","MHT-ME-FAM-ME-FAM-Arrow-03","",""
"MHT-ME-FAM-02-02","Generic Annotations","MHT-ME-FAM-ME-FAM-02-02","",""
"MHT-ME-FAM-Door Grille","Generic Annotations","MHT-ME-FAM-ME-FAM-Door-Grille","",""
"MHT-ME-FAM-Duct Length Tag-02","Duct Tags","MHT-ME-DF-ME-FAM-Duct-Length-Tag-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Duct Sign","Generic Annotations","MHT-ME-FAM-ME-FAM-Duct-Sign","",""
"MHT-ME-FAM-Electric Sign1","Generic Annotations","MHT-ME-FAM-ME-FAM-Electric-Sign1","",""
"MHT-ME-FAM-Wall Peno Tag","Generic Annotations","MHT-ME-FAM-ME-FAM-Wall-Peno-Tag","",""
"MHT-ME-GM-Fire Damper-Builders Drawing2","Generic Models","MHT-ME-GM-ME-GM-Fire-Damper-Builders-Drawing2","",""
"MHT-ME-FAM-Branch Takeoff - Generic","Pipe Fittings","MHT-ME-FAM-ME-FAM-Branch-Takeoff-Generic","",""
"MHT-ME-FAM-Cap - Generic-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cap-Generic-02","",""
"MHT-ME-FAM-Coupling - Generic-03","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Generic-03","",""
"MHT-ME-FAM-Cross - Generic-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Generic-02","",""
"MHT-ME-FAM-Elbow - Generic-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Generic-02","",""
"MHT-ME-FAM-Transition - Generic-03","Pipe Fittings","MHT-ME-FAM-ME-FAM-Transition-Generic-03","",""
"MHT-ME-FAM-AirTerminal","Air Terminal Tags","MHT-ME-FAM-ME-FAM-Airterminal","","missing_system;missing_size;missing_shape"
"MHT-ME-FAM-MEDICAL AIR","Generic Annotations","MHT-ME-FAM-ME-FAM-MEDICAL-AIR","",""
"MHT-ME-FAM-MEDICAL OXIGEN","Generic Annotations","MHT-ME-FAM-ME-FAM-MEDICAL-OXIGEN","",""
"MHT-ME-FAM-Flex Duct Tags","Flex Duct Tags","MHT-ME-DF-ME-FAM-Flex-Duct-Tags","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-M-Equipment Tag","Mechanical Equipment Tags","MHT-ME-FAM-ME-FAM-M-Equipment-Tag","",""
"MHT-ME-FAM-Detail Item Tags","Detail Item Tags","MHT-ME-FAM-ME-FAM-Detail-Item-Tags","",""
"MHT-ME-MEQ-19DV-H44H434625B9","Mechanical Equipment","MHT-ME-MEQ-ME-MEQ-19DV-H44H434625B9","",""
"MHT-ME-FAM-Room Tags","Room Tags","MHT-ME-FAM-ME-FAM-Room-Tags","",""
"MHT-ME-FAM-Room Tag","Room Tags","MHT-ME-FAM-ME-FAM-Room-Tag","",""
"MHT-ME-FAM-Balancing Damper - Round-02","Duct Accessories","MHT-ME-DF-ME-FAM-Balancing-Damper-Round-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Control Damper - Opposed Blade","Duct Accessories","MHT-ME-DF-ME-FAM-Control-Damper-Opposed-Blade","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Control Damper - Parallel Blade","Duct Accessories","MHT-ME-DF-ME-FAM-Control-Damper-Parallel-Blade","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Discharge Cowl - Flanged","Duct Fittings","MHT-ME-DF-ME-DF-Discharge-Cowl-Flanged","","missing_shape;missing_fitting;missing_size"
"MHT-ME-DF-Rectangular Duct Union - Canvas","Duct Fittings","MHT-ME-DF-ME-DF-Rectangular-Duct-Union-Canvas","","missing_shape;missing_fitting"
"MHT-ME-FAM-Structural Foundations","Structural Foundations","MHT-ME-FAM-ME-FAM-Structural-Foundations","",""
"MHT-ME-GM-Steel Plate","Generic Models","MHT-ME-GM-ME-GM-Steel-Plate","",""
"MHT-ME-FAM-02-03","Level Heads","MHT-ME-FAM-ME-FAM-02-03","",""
"MHT-ME-FAM-Elbow - Generic-03","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Generic-03","",""
"MHT-ME-FAM-Tee - Generic-04","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Generic-04","",""
"MHT-ME-FAM-Transition - Generic-04","Pipe Fittings","MHT-ME-FAM-ME-FAM-Transition-Generic-04","",""
"MHT-ME-FAM-Coupling - Generic-04","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Generic-04","",""
"MHT-ME-FAM-Cross - Generic-03","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Generic-03","",""
"MHT-ME-FAM-Tap-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tap-02","",""
"MHT-ME-FAM-Cross - Flanged - CS - Class 150","Pipe Fittings","MHT-ME-FAM-ME-FAM-Cross-Flanged-CS-Class-150","",""
"MHT-ME-FAM-Coupling - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Threaded-MI-Class-150-02","",""
"MHT-ME-FAM-Coupling Concentric Reducing - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Coupling-Concentric-Reducing-Threaded-MI-Class-150-02","",""
"MHT-ME-FAM-Elbow - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Threaded-MI-Class-150-02","",""
"MHT-ME-FAM-Tee Reducing - Threaded - MI - Class 150-02","Pipe Fittings","MHT-ME-FAM-ME-FAM-Tee-Reducing-Threaded-MI-Class-150-02","",""
"MHT-ME-FAM-Balancing Damper - Rectangular-02","Duct Accessories","MHT-ME-DF-ME-FAM-Balancing-Damper-Rectangular-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Filter - Bag","Duct Accessories","MHT-ME-DF-ME-FAM-Filter-Bag","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Filter - Cartridge","Duct Accessories","MHT-ME-DF-ME-FAM-Filter-Cartridge","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Filter - Panel - Angle","Duct Accessories","MHT-ME-DF-ME-FAM-Filter-Panel-Angle","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Filter - Panel - Flat","Duct Accessories","MHT-ME-DF-ME-FAM-Filter-Panel-Flat","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper - Rectangular - Simple-02","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper-Rectangular-Simple-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Fire Damper - Round-02","Duct Accessories","MHT-ME-DF-ME-FAM-Fire-Damper-Round-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Motorised Damper - Rectangular-02","Duct Accessories","MHT-ME-DF-ME-FAM-Motorised-Damper-Rectangular-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Motorised Damper - Round-02","Duct Accessories","MHT-ME-DF-ME-FAM-Motorised-Damper-Round-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Non-Return Back-Draught Damper - Rectangular","Duct Accessories","MHT-ME-DF-ME-FAM-Non-Return-Back-Draught-Damper-Rectangular","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Non-Return Back-Draught Damper - Round-02","Duct Accessories","MHT-ME-DF-ME-FAM-Non-Return-Back-Draught-Damper-Round-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Smoke Damper - Rectangular-02","Duct Accessories","MHT-ME-DF-ME-FAM-Smoke-Damper-Rectangular-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Smoke Damper - Round-02","Duct Accessories","MHT-ME-DF-ME-FAM-Smoke-Damper-Round-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Manual - Rectangular","Duct Accessories","MHT-ME-DF-ME-FAM-Volume-Control-Damper-Manual-Rectangular","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Rectangular-02","Duct Accessories","MHT-ME-DF-ME-FAM-Volume-Control-Damper-Rectangular-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Volume Control Damper - Round-02","Duct Accessories","MHT-ME-DF-ME-FAM-Volume-Control-Damper-Round-02","","missing_shape;missing_fitting;missing_size"
"MHT-ME-FAM-Elbow Back Plate Long - Press-Fit - CU","Pipe Fittings","MHT-ME-FAM-ME-FAM-Elbow-Back-Plate-Long-Press-Fit-CU","",""
"MHT-ME-FAM-Bend Long Radius - Flanged - DI - PN 10","Pipe Fittings","MHT-ME-FAM-ME-FAM-Bend-Long-Radius-Flanged-DI-PN-10","",""
"MHT-ME-FAM-Bend Double Bend Long Radius - Push-Fit - SS","Pipe Fittings","MHT-ME-FAM-ME-FAM-Bend-Double-Bend-Long-Radius-Push-Fit-SS","",""
"MHT-ME-MEQ-Air-Separator-Taco-AC-Threaded-Supported","Mechanical Equipment","MHT-ME-MEQ-Pump-DN192-UND","",""
